user_id;Name;;Category1;;Place;City
18127;annalayah;;Nature;;Pantai Kukup;Jogja
18128;selik;;History;;Air Terjun Kedung Pedut;Jogja
18129;reedie;;Tourist Attraction;;Kawasan Malioboro;Jogja
18130;arienna;;Culture;;Pantai Samas;Jogja
18131;mecedes;;Culinary;;Taman Kasmaran;Semarang
18132;travor;;Nature;;Pantai Ngrenehan;Jogja
18133;maksat;;History;;Wisata Eling Bening;Semarang
18134;ljubodrag;;Culinary;;Kampoeng Kopi Banaran;Semarang
18135;ikraa;;Tourist Attraction;;Wisata Mangrove Tapak;Semarang
18136;deione;;Culture;;Benteng Pendem;Semarang
18137;lyan;;Culinary;;Taman Pelangi Yogyakarta;Jogja
18138;malana;;History;;Kampoeng Rawa;Semarang
18139;fonsecca;;Culture;;Taman Pandanaran;Semarang
18140;hidaya;;Culinary;;Bukit Paralayang, Watugupit;Jogja
18141;folina;;Culinary;;Candi Gedong Songo;Semarang
18142;joelene;;History;;Pantai Sundak;Jogja
18143;kahlaya;;Nature;;Semarang Gallery;Semarang
18144;amilien;;History;;Water Blaster Bukit Candi Golf;Semarang
18145;marigail;;Culture;;Galaxy Waterpark Jogja;Jogja
18146;jsandye;;Tourist Attraction;;Pasar Beringharjo;Jogja
18147;hirokazu;;History;;The World Landmarks - Merapi Park Yogyakarta;Jogja
18148;haike;;Culture;;Desa Wisata Sungai Code Jogja Kota;Jogja
18149;alyshea;;Nature;;Puncak Gunung Api Purba - Nglanggeran;Jogja
18150;christionna;;Tourist Attraction;;Pantai Wediombo;Jogja
18151;armanti;;Tourist Attraction;;Monumen Palagan Ambarawa;Semarang
18152;roji;;Tourist Attraction;;The Lost World Castle;Jogja
18153;kuzma;;Culinary;;Pantai Marina;Semarang
18154;eribella;;Culinary;;Masjid Kapal Semarang;Semarang
18155;niusha;;History;;Kampung Pelangi;Semarang
18156;michalene;;Nature;;Obyek Wisata Goa Kreo;Semarang
18157;inske;;Culinary;;Kawasan Malioboro;Jogja
18158;mickles;;Nature;;Pantai Kukup;Jogja
18159;mackenley;;Culinary;;Tugu Muda Semarang;Semarang
18160;danko;;Culinary;;Pantai Parangtritis;Jogja
18161;lulu;;Tourist Attraction;;The Lost World Castle;Jogja
18162;kamello;;Culture;;Desa Wisata Lembah Kalipancur;Semarang
18163;ireneus;;Tourist Attraction;;Tugu Pal Putih Jogja;Jogja
18164;jazmine;;Culture;;Jembatan Biru Ambarawa;Semarang
18165;robinique;;Culinary;;Wisata Lereng Kelir;Semarang
18166;samanthamarie;;Nature;;Selected Places;Jogja
18167;guk;;History;;Geoforest Watu Payung Turunan;Jogja
18168;bettejean;;Culture;;Semarang Chinatown;Semarang
18169;jerrald;;Nature;;Kauman Pakualaman Yogyakarta;Jogja
18170;battershall;;Culture;;Kampung Wisata Kadipaten;Jogja
18171;anoushay;;History;;The Lost World Castle;Jogja
18172;kazuyuki;;Culinary;;Taman Pandanaran;Semarang
18173;steinhauser;;Tourist Attraction;;Kampung Batik Gedong Semarang;Semarang
18174;yohann;;History;;Monumen Sanapati;Jogja
18175;jerdy;;Culture;;Tugu Pal Putih Jogja;Jogja
18176;euple;;Culture;;Wisata Mangrove Tapak;Semarang
18177;tamkio;;Tourist Attraction;;Semarang Chinatown;Semarang
18178;rhettley;;Culture;;Pantai Kukup;Jogja
18179;pondra;;Culture;;Benteng Pendem;Semarang
18180;vay;;Tourist Attraction;;Desa Wisata Pulesari;Jogja
18181;tiwatope;;Culinary;;Wisata Mangrove Tapak;Semarang
18182;haddou;;Tourist Attraction;;Air Terjun Kedung Pedut;Jogja
18183;terius;;Tourist Attraction;;Bukit Wisata Pulepayung;Jogja
18184;eutil;;Culinary;;Wisata Kalibiru;Jogja
18185;scevo;;Nature;;Benteng Pendem;Semarang
18186;arkisha;;Culture;;The Lost World Castle;Jogja
18187;arbelia;;Nature;; Pantai Cipta;Semarang
18188;saquoia;;Culinary;;Taman Tabanas;Semarang
18189;aeisha;;Culinary;;Museum Kereta Ambarawa;Semarang
18190;massaro;;Culture;;Pasar Beringharjo;Jogja
18191;moesha;;History;;Brown Canyon;Semarang
18192;lesniak;;Nature;;Pantai Baruna;Semarang
18193;clemansa;;Tourist Attraction;;Water Blaster Bukit Candi Golf;Semarang
18194;dequinn;;Nature;;Benteng Pendem;Semarang
18195;omaan;;Culture;;Wisata Lereng Kelir;Semarang
18196;danyetta;;Nature;;Monumen Serangan Umum 1 Maret;Jogja
18197;stefaniya;;History;;Monumen Serangan Umum 1 Maret;Jogja
18198;nicklow;;History;;Candi Ijo;Jogja
18199;paigen;;History;;Sindu Kusuma Edupark (SKE);Jogja
18200;zakariyyah;;Culinary;;Bukit Lintang Sewu;Jogja
18201;sighard;;History;;Semarang Gallery;Semarang
18202;orpheus;;Culinary;;The World Landmarks - Merapi Park Yogyakarta;Jogja
18203;dayqwan;;Tourist Attraction;;Masjid Agung Ungaran;Semarang
18204;katsuji;;History;;Kebun Teh Nglinggo;Jogja
18205;kievan;;Nature;;Bukit Lintang Sewu;Jogja
18206;jalice;;Tourist Attraction;;Pantai Indrayanti;Jogja
18207;meshaq;;Nature;;Air Terjun Semirang;Semarang
18208;rudo;;Tourist Attraction;;Gua Maria Kerep Ambarawa;Semarang
18209;donji;;Culinary;;Water Blaster Bukit Candi Golf;Semarang
18210;keilana;;Nature;;Flower Farm Setiya Aji;Semarang
18211;tomass;;Nature;;Kawasan Wisata Sosrowijayan;Jogja
18212;drizzt;;Culinary;;Pantai Krakal;Jogja
18213;ellamaria;;Culture;;Candi Prambanan;Jogja
18214;mirzeta;;Tourist Attraction;;Monumen Palagan Ambarawa;Semarang
18215;herrada;;Nature;;Watu Gunung Ungaran;Semarang
18216;yahmir;;Nature;;Candi Ijo;Jogja
18217;ainoriitta;;Nature;;Kawasan Malioboro;Jogja
18218;ryukazu;;Tourist Attraction;;Kawasan Malioboro;Jogja
18219;anysia;;Tourist Attraction;;Semarang Chinatown;Semarang
18220;saara;;History;;Wisata Eling Bening;Semarang
18221;zakaiya;;Tourist Attraction;;Desa Wisata Lembah Kalipancur;Semarang
18222;yeyson;;Culinary;;Grand Maerakaca;Semarang
18223;tonilynn;;History;;Kampung Batik Gedong Semarang;Semarang
18224;quirt;;Nature;;Pasar Beringharjo;Jogja
18225;kaliel;;History;;Masjid Kapal Semarang;Semarang
18226;azusa;;History;;Water Blaster Bukit Candi Golf;Semarang
18227;chezkel;;History;;Masjid Kapal Semarang;Semarang
18228;aynara;;Tourist Attraction;;Wisata Mangrove Tapak;Semarang
18229;chareese;;Tourist Attraction;;Sindu Kusuma Edupark (SKE);Jogja
18230;shotton;;Culture;;Kebun Teh Nglinggo;Jogja
18231;cashous;;Nature;;Masjid Kapal Semarang;Semarang
18232;selamawit;;Tourist Attraction;;Saloka Theme Park;Semarang
18233;thenuk;;Tourist Attraction;;Gembira Loka Zoo;Jogja
18234;devinee;;Nature;;Pantai Samas;Jogja
18235;teuna;;Culinary;;Kota Lama Semarang;Semarang
18236;phoenix;;Tourist Attraction;;Gembira Loka Zoo;Jogja
18237;scottlyn;;Nature;;Masjid Agung Ungaran;Semarang
18238;gladstone;;Nature;;Wisata Lereng Kelir;Semarang
18239;muraad;;Culinary;;Monumen Palagan Ambarawa;Semarang
18240;nosi;;Tourist Attraction;;Pura Giri Natha;Semarang
18241;arreana;;History;;Semarang Chinatown;Semarang
18242;jabryan;;Culinary;;Kauman Pakualaman Yogyakarta;Jogja
18243;arleon;;History;;Kampung Wisata Kadipaten;Jogja
18244;keyondrae;;Culinary;;Tirto Argo Siwarak;Semarang
18245;amirrah;;Tourist Attraction;;Hutan Pinus Kayon;Semarang
18246;jonjo;;Nature;;Wisata Mangrove Tapak;Semarang
18247;schmid;;Culinary;;Pantai Drini;Jogja
18248;jeydy;;Tourist Attraction;;Alun-alun Utara Keraton Yogyakarta;Jogja
18249;caez;;History;;Tugu Pal Putih Jogja;Jogja
18250;eslee;;Culture;;Embung Tambakboyo;Jogja
18251;armisha;;Nature;;Wisata Lereng Kelir;Semarang
18252;darb;;Culture;;Umbul Sidomukti;Semarang
18253;akhenaton;;Nature;;Waduk Jatibarang;Semarang
18254;nareshpal;;History;;Goa Pindul;Jogja
18255;sabryn;;History;;Monumen Palagan Ambarawa;Semarang
18256;noan;;Culinary;;Desa Wisata Lembah Kalipancur;Semarang
18257;imogen;;Culture;;Kota Lama Semarang;Semarang
18258;giannini;;Culinary;;Saloka Theme Park;Semarang
18259;kainin;;Culinary;;Masjid Kapal Semarang;Semarang
18260;lenyn;;Culinary;;Bukit Paralayang, Watugupit;Jogja
18261;artair;;Nature;;Pantai Depok Jogja;Jogja
18262;mubeen;;History;;Indonesia Kaya Park;Semarang
18263;avia;;Culture;;Tugu Muda Semarang;Semarang
18264;auxence;;Culture;;Pantai Samas;Jogja
18265;javayah;;Nature;;Pantai Drini;Jogja
18266;maisley;;Culinary;;Sindu Kusuma Edupark (SKE);Jogja
18267;yaresli;;Tourist Attraction;;The World Landmarks - Merapi Park Yogyakarta;Jogja
18268;edlynn;;Tourist Attraction;;Pantai Samas;Jogja
18269;prinka;;Culinary;;Monumen Sanapati;Jogja
18270;kalev;;Tourist Attraction;;Monumen Sanapati;Jogja
18271;keyuna;;History;;Kampung Wisata Kadipaten;Jogja
18272;navan;;Tourist Attraction;;Tebing Breksi;Jogja
18273;analuz;;Tourist Attraction;;Monumen Sanapati;Jogja
18274;trutz;;History;;Tebing Breksi;Jogja
18275;battell;;History;;Gembira Loka Zoo;Jogja
18276;wat;;Tourist Attraction;;Kampung Wisata Taman Sari;Jogja
18277;vidhi;;Culinary;;Taman Pelangi Yogyakarta;Jogja
18278;ayano;;Nature;;Tugu Pal Putih Jogja;Jogja
18279;mclaurin;;History;;Kampoeng Kopi Banaran;Semarang
18280;monzerath;;Culinary;;Pantai Sundak;Jogja
18281;ammal;;Culture;;Selected Places;Semarang
18282;dijon;;Nature;;Kampung Wisata Kadipaten;Jogja
18283;zaccheo;;Culture;;Goa Pindul;Jogja
18284;beric;;Culture;;Old City 3D Trick Art Museum;Semarang
18285;runnels;;Culinary;;Lava Bantal;Jogja
18286;mairead;;Culinary;;Candi Ijo;Jogja
18287;champaine;;Culinary;;Candi Gedong Songo;Semarang
18288;ismaela;;Nature;;Semarang Chinatown;Semarang
18289;keshandra;;Tourist Attraction;;Kauman Pakualaman Yogyakarta;Jogja
18290;swayzie;;Nature;;The Lost World Castle;Jogja
18291;hemple;;Tourist Attraction;;Taman Kasmaran;Semarang
18292;nirwat;;Nature;;Embung Tambakboyo;Jogja
18293;sharmin;;History;;Seribu Batu Songgo Langit;Jogja
18294;ferdynand;;Culinary;;Watu Lumbung;Jogja
18295;haio;;Culture;;Old City 3D Trick Art Museum;Semarang
18296;adeana;;Nature;;Pantai Sundak;Jogja
18297;dalaya;;History;;Saloka Theme Park;Semarang
18298;iyden;;Nature;;Nol Kilometer Jl.Malioboro;Jogja
18299;ottheinz;;Culture;;Candi Gedong Songo;Semarang
18300;crinela;;Tourist Attraction;;Old City 3D Trick Art Museum;Semarang
18301;jazharia;;Nature;;Bukit Lintang Sewu;Jogja
18302;chinemelum;;Culinary;;Benteng Pendem;Semarang
18303;bacari;;Culinary;;Hutan Wisata Tinjomoyo Semarang;Semarang
18304;philina;;Culture;;Kawasan Malioboro;Jogja
18305;florien;;Tourist Attraction;;The Lost World Castle;Jogja
18306;samarion;;Culinary;;Benteng Pendem;Semarang
18307;taner;;Culinary;;Gembira Loka Zoo;Jogja
18308;ferdinande;;Culture;;Grand Maerakaca;Semarang
18309;hallbera;;Culinary;;Jembatan Biru Ambarawa;Semarang
18310;yazayra;;Culinary;;Pantai Baruna;Semarang
18311;averil;;Culinary;;Puncak Segoro;Jogja
18312;riyaan;;Tourist Attraction;;Wisata Lereng Kelir;Semarang
18313;velislav;;Culture;;Watu Gunung Ungaran;Semarang
18314;ildafonso;;History;;Tugu Pal Putih Jogja;Jogja
18315;hazelmae;;Culinary;;Puncak Gunung Api Purba - Nglanggeran;Jogja
18316;carlitos;;Culture;;Brown Canyon;Semarang
18317;overcast;;Nature;;Pasar Beringharjo;Jogja
18318;somasundaram;;Culinary;;Pintoe Langit Dahromo;Jogja
18319;lynisha;;Tourist Attraction;;Pantai Samas;Jogja
18320;isumi;;Culture;;Goa Rancang Kencono;Jogja
18321;osato;;Tourist Attraction;;Air Terjun Semirang;Semarang
18322;euclides;;Tourist Attraction;;Candi Ijo;Jogja
18323;celsey;;Culture;;Lawang Sewu;Semarang
18324;olivares;;Culture;;Brown Canyon;Semarang
18325;corben;;Nature;;Indonesia Kaya Park;Semarang
18326;fridtjov;;History;;Masjid Kapal Semarang;Semarang
18327;tyvez;;Tourist Attraction;;Bukit Lintang Sewu;Jogja
18328;eliziah;;Culinary;;Semarang Chinatown;Semarang
18329;murphy;;Nature;;Kampung Batik Gedong Semarang;Semarang
18330;graysyn;;Culture;;Watu Goyang;Jogja
18331;randesha;;Culture;;Wisata Alam Wana Wisata Penggaron;Semarang
18332;damarni;;Tourist Attraction;;Wisata Eling Bening;Semarang
18333;groomes;;Tourist Attraction;;Seribu Batu Songgo Langit;Jogja
18334;breeann;;Tourist Attraction;;Pantai Marina;Semarang
18335;dnaielle;;History;;Pintoe Langit Dahromo;Jogja
18336;clirim;;History;;Umbul Sidomukti;Semarang
18337;sadielynn;;Culinary;;Monumen Palagan Ambarawa;Semarang
18338;amahya;;Culture;;Pantai Krakal;Jogja
18339;altti;;Tourist Attraction;;Wisata Kalibiru;Jogja
18340;kiaura;;Nature;;Pantai Baruna;Semarang
18341;harendra;;History;;Pantai Baruna;Semarang
18342;nnenna;;Culture;;Pantai Cipta;Semarang
18343;deuno;;History;;Museum Kereta Ambarawa;Semarang
18344;dorukhan;;Tourist Attraction;;The World Landmarks - Merapi Park Yogyakarta;Jogja
18345;aketzaly;;Nature;;Pantai Krakal;Jogja
18346;matelda;;Culture;;Desa Wisata Pulesari;Jogja
18347;travanti;;History;;Monumen Palagan Ambarawa;Semarang
18348;shepard;;Tourist Attraction;;The World Landmarks - Merapi Park Yogyakarta;Jogja
18349;skyler;;Culture;;Saloka Theme Park;Semarang
18350;magali;;Culinary;;Kampung Wisata Kadipaten;Jogja
18351;yang;;Tourist Attraction;;Kampung Wisata Kadipaten;Jogja
18352;rukija;;Culinary;;Puncak Segoro;Jogja
18353;calydon;;Culture;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
18354;teonna;;Nature;;Hutan Wisata Tinjomoyo Semarang;Semarang
18355;meha;;Culture;;Green Village Gedangsari;Jogja
18356;heinfried;;Nature;;Kawasan Malioboro;Jogja
18357;cheniya;;Culture;;Pantai Parangtritis;Jogja
18358;janathean;;Culinary;;Kampoeng Rawa;Semarang
18359;vivyana;;Culture;;Masjid Kapal Semarang;Semarang
18360;lendra;;Nature;;Hutan Wisata Tinjomoyo Semarang;Semarang
18361;crystina;;Tourist Attraction;;Semarang Contemporary Art Gallery;Semarang
18362;bion;;Culture;;Air Terjun Kedung Pedut;Jogja
18363;jarryl;;Nature;;Candi Prambanan;Jogja
18364;miquella;;Tourist Attraction;;Kampung Wisata Kadipaten;Jogja
18365;edweina;;History;;Pantai Depok Jogja;Jogja
18366;rgulo;;Tourist Attraction;;Sam Poo Kong Temple;Semarang
18367;natae;;Culinary;;Pantai Marina;Semarang
18368;geziena;;Culture;;Tugu Pal Putih Jogja;Jogja
18369;quasir;;Culinary;;Museum Kereta Ambarawa;Semarang
18370;aluel;;History;;Desa Wisata Lembah Kalipancur;Semarang
18371;breitlin;;Culture;;Kampung Wisata Kadipaten;Jogja
18372;laeisha;;Culinary;;Pasar Beringharjo;Jogja
18373;ripal;;Culinary;;Candi Ijo;Jogja
18374;cebert;;Nature;;Obyek Wisata Goa Kreo;Semarang
18375;sinclaire;;Nature;;Bunker Kaliadem Merapi;Jogja
18376;kanija;;Culinary;;Air Terjun Kedung Pedut;Jogja
18377;gualdino;;History;;Monumen Palagan Ambarawa;Semarang
18378;fredel;;Culinary;;Kebun Teh Nglinggo;Jogja
18379;idonah;;Culinary;;Pantai Baruna;Semarang
18380;tobyas;;Tourist Attraction;;Candi Gedong Songo;Semarang
18381;arold;;Culture;;Candi Gedong Songo;Semarang
18382;exa;;Nature;;Watu Lumbung;Jogja
18383;saintjohn;;Tourist Attraction;;Museum Kereta Ambarawa;Semarang
18384;terek;;Tourist Attraction;;Kawasan Malioboro;Jogja
18385;kajsiab;;History;;Pantai Baruna;Semarang
18386;adarra;;History;;The Lost World Castle;Jogja
18387;burkley;;Tourist Attraction;;Embung Tambakboyo;Jogja
18388;tugce;;Culture;;Water Blaster Bukit Candi Golf;Semarang
18389;zenaida;;Nature;;Kampung Pelangi;Semarang
18390;mcclurkin;;History;;Masjid Kapal Semarang;Semarang
18391;anaclet;;History;;Pantai Kukup;Jogja
18392;gertmund;;Culinary;;Pantai Samas;Jogja
18393;adside;;History;;Embung Tambakboyo;Jogja
18394;kayliann;;History;;Pantai Marina;Semarang
18395;pavin;;Tourist Attraction;;Candi Gedong Songo;Semarang
18396;antich;;Nature;;Gembira Loka Zoo;Jogja
18397;wilnelia;;Culture;;Wisata Eling Bening;Semarang
18398;lute;;Nature;;Candi Borobudur;Jogja
18399;ghenadi;;Nature;;Pantai Marina;Semarang
18400;jaimmie;;Culture;;Wisata Lereng Kelir;Semarang
18401;rusha;;Nature;;Wisata Eling Bening;Semarang
18402;pickron;;Nature;;Bunker Kaliadem Merapi;Jogja
18403;dewyone;;Culinary;;Tugu Muda Semarang;Semarang
18404;maltzman;;Culture;;Taman Srigunting;Semarang
18405;jilberto;;Nature;;Puncak Kebun Buah Mangunan;Jogja
18406;charon;;History;;Air Terjun Kedung Pedut;Jogja
18407;anayra;;Nature;;Umbul Sidomukti;Semarang
18408;zeegan;;Culture;;Kawasan Malioboro;Jogja
18409;aristil;;Culinary;;Selected Places;Jogja
18410;bonanno;;History;;Selected Places;Semarang
18411;chrishna;;Culture;;Masjid Agung Ungaran;Semarang
18412;kamariah;;Nature;;De Mata Museum Jogja;Jogja
18413;kemiyah;;Culinary;;The Lost World Castle;Jogja
18414;tynell;;History;;Monumen Sanapati;Jogja
18415;gergina;;History;;Monumen Palagan Ambarawa;Semarang
18416;brasi;;History;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
18417;mamiko;;Nature;;Monumen Serangan Umum 1 Maret;Jogja
18418;dorbignit;;Nature;;Bukit Lintang Sewu;Jogja
18419;swearingen;;Tourist Attraction;;Taman Srigunting;Semarang
18420;frideres;;Nature;;Wisata Mangrove Tapak;Semarang
18421;evir;;Nature;;Bentara Budaya Yogyakarta (BBY);Jogja
18422;gracieann;;Tourist Attraction;;Puncak Gunung Api Purba - Nglanggeran;Jogja
18423;fuencisla;;Culture;;Brown Canyon;Semarang
18424;talara;;Nature;;Pantai Jogan;Jogja
18425;oskaras;;Tourist Attraction;;Hutan Wisata Tinjomoyo Semarang;Semarang
18426;shavonya;;Nature;;Puncak Kebun Buah Mangunan;Jogja
18427;lavorn;;Culinary;;Lava Bantal;Jogja
18428;shakil;;Nature;;Pantai Baruna;Semarang
18429;fikisha;;Tourist Attraction;;Candi Gedong Songo;Semarang
18430;curcio;;Culinary;;The World Landmarks - Merapi Park Yogyakarta;Jogja
18431;zakaylah;;History;;Desa Wisata Lembah Kalipancur;Semarang
18432;akshan;;Tourist Attraction;;Lawang Sewu;Semarang
18433;virag;;Culture;;Alun-alun Utara Keraton Yogyakarta;Jogja
18434;baudoin;;Nature;;Benteng Pendem;Semarang
18435;jaelianna;;History;;Wisata Alam Wana Wisata Penggaron;Semarang
18436;donn;;Culinary;;Water Blaster Bukit Candi Golf;Semarang
18437;xanthos;;Culture;;Kampung Tematik Jawi;Semarang
18438;claudett;;History;;Monumen Palagan Ambarawa;Semarang
18439;nicie;;Nature;;Alun Alun Selatan Yogyakarta;Jogja
18440;atiana;;Nature;;Bentara Budaya Yogyakarta (BBY);Jogja
18441;sarla;;Culinary;;Semarang Chinatown;Semarang
18442;darlia;;Culinary;;Watu Gunung Ungaran;Semarang
18443;jayleen;;Tourist Attraction;;Puncak Gunung Api Purba - Nglanggeran;Jogja
18444;wietze;;Culinary;;Sindu Kusuma Edupark (SKE);Jogja
18445;sherae;;Culture;;Flower Farm Setiya Aji;Semarang
18446;bozhidar;;History;;Waduk Jatibarang;Semarang
18447;maxten;;Tourist Attraction;;Jurang Tembelan Kanigoro;Jogja
18448;zoa;;Culinary;;Kota Lama Semarang;Semarang
18449;kenmari;;Tourist Attraction;;Pura Giri Natha;Semarang
18450;sachiye;;History;;Gua Maria Kerep Ambarawa;Semarang
18451;satonya;;Tourist Attraction;;Saloka Theme Park;Semarang
18452;myrah;;Nature;;Galaxy Waterpark Jogja;Jogja
18453;clu;;Nature;;Wisata Lereng Kelir;Semarang
18454;sajruddin;;Tourist Attraction;;Taman Pelangi Yogyakarta;Jogja
18455;kiyara;;Nature;;Tugu Pal Putih Jogja;Jogja
18456;bayuk;;Tourist Attraction;;Embung Tambakboyo;Jogja
18457;brentney;;Tourist Attraction;;Pantai Marina;Semarang
18458;ciley;;Tourist Attraction;;Pantai Nguluran;Jogja
18459;joaolucas;;History;;Goa Pindul;Jogja
18460;mcgann;;History;;Watu Lumbung;Jogja
18461;ervehe;;Tourist Attraction;;Taman Pelangi Yogyakarta;Jogja
18462;timohy;;Culinary;;Kota Lama Semarang;Semarang
18463;bania;;Tourist Attraction;;Taman Pandanaran;Semarang
18464;larraine;;Culture;;Taman Tabanas;Semarang
18465;emilianne;;Nature;;Obyek Wisata Goa Kreo;Semarang
18466;jaquayvion;;Tourist Attraction;;Kampung Tematik Jawi;Semarang
18467;panthia;;Culinary;;Wisata Eling Bening;Semarang
18468;giuseppina;;History;;Candi Ijo;Jogja
18469;xuraman;;History;;Kawasan Malioboro;Jogja
18470;getulia;;Culinary;;Pantai Drini;Jogja
18471;sharilynn;;Culinary;;Pantai Depok Jogja;Jogja
18472;celedonia;;Nature;;La Kana Chapel;Semarang
18473;aadi;;Nature;;Embung Tambakboyo;Jogja
18474;caitland;;Tourist Attraction;;De Mata Museum Jogja;Jogja
18475;avida;;Culinary;;Taman Pandanaran;Semarang
18476;gerdfried;;Culinary;;Air Terjun Kedung Pedut;Jogja
18477;kealen;;Culture;;Monumen Sanapati;Jogja
18478;nadaraj;;Culinary;;Jembatan Biru Ambarawa;Semarang
18479;delorise;;History;;Water Blaster Bukit Candi Golf;Semarang
18480;helsie;;Tourist Attraction;;Kota Lama Semarang;Semarang
18481;mease;;Culinary;;Pantai Marina;Semarang
18482;jynelle;;Culinary;;Masjid Agung Ungaran;Semarang
18483;alyca;;Culinary;;Monumen Sanapati;Jogja
18484;mikayli;;History;;Taman Srigunting;Semarang
18485;teriya;;Culture;;Benteng Pendem;Semarang
18486;dominicc;;History;;Gua Maria Kerep Ambarawa;Semarang
18487;naidelyn;;History;;Indonesia Kaya Park;Semarang
18488;nevarez;;Nature;;Hutan Pinus Pengger;Jogja
18489;shael;;Culinary;;Pintoe Langit Dahromo;Jogja
18490;pegg;;History;;Desa Wisata Pulesari;Jogja
18491;prableen;;History;;Pantai Nguluran;Jogja
18492;shernell;;Culinary;;Pantai Glagah;Jogja
18493;adlane;;Culture;;Taman Tabanas;Semarang
18494;shimere;;Nature;;Bentara Budaya Yogyakarta (BBY);Jogja
18495;betsy;;Nature;;Wisata Alam Wana Wisata Penggaron;Semarang
18496;combe;;Nature;;Gua Maria Kerep Ambarawa;Semarang
18497;chanyah;;Culinary;;Candi Prambanan;Jogja
18498;waaris;;History;;Pantai Baruna;Semarang
18499;allyesa;;Nature;;Grand Maerakaca;Semarang
18500;aliece;;Tourist Attraction;;Brown Canyon;Semarang
18501;shelbylynn;;Nature;;Watu Goyang;Jogja
18502;gull;;Culture;;Watu Lumbung;Jogja
18503;baisley;;Culture;;Water Blaster Bukit Candi Golf;Semarang
18504;laurenelizabeth;;History;;Pantai Nglambor;Jogja
18505;cosgrove;;History;;Monumen Palagan Ambarawa;Semarang
18506;leileen;;Culinary;;Grand Maerakaca;Semarang
18507;danuel;;Nature;;Semarang Chinatown;Semarang
18508;colman;;Culinary;;Desa Wisata Lembah Kalipancur;Semarang
18509;armillas;;Tourist Attraction;;Umbul Sidomukti;Semarang
18510;nadire;;Tourist Attraction;;Monumen Palagan Ambarawa;Semarang
18511;asi;;Nature;;Saloka Theme Park;Semarang
18512;jenavee;;Culinary;;The World Landmarks - Merapi Park Yogyakarta;Jogja
18513;beia;;Tourist Attraction;;Goa Rancang Kencono;Jogja
18514;sadeeq;;Tourist Attraction;;Kauman Pakualaman Yogyakarta;Jogja
18515;eleigha;;Nature;;Kampoeng Djadhoel Semarang;Semarang
18516;toddy;;Nature;;Pantai Baruna;Semarang
18517;amabella;;Nature;;Taman Srigunting;Semarang
18518;traymon;;Culinary;;Tirto Argo Siwarak;Semarang
18519;netty;;Culinary;;Pasar Beringharjo;Jogja
18520;ciona;;Tourist Attraction;;Pantai Glagah;Jogja
18521;shaiden;;Tourist Attraction;;Saloka Theme Park;Semarang
18522;philps;;History;;Monumen Serangan Umum 1 Maret;Jogja
18523;aver;;Nature;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
18524;lanta;;Culinary;;Kampung Pelangi;Semarang
18525;havva;;Culture;;Masjid Kapal Semarang;Semarang
18526;ljubomira;;History;;Pantai Marina;Semarang
18527;eulamae;;History;;Pasar Beringharjo;Jogja
18528;teyden;;Culture;;Tebing Breksi;Jogja
18529;deio;;Culinary;;Goa Pindul;Jogja
18530;armandina;;Nature;;Semarang Gallery;Semarang
18531;cartrina;;History;;Pantai Marina;Semarang
18532;guterding;;Culinary;;Gua Maria Kerep Ambarawa;Semarang
18533;hellmut;;History;;Goa Pindul;Jogja
18534;slaughter;;Tourist Attraction;;Pantai Cipta;Semarang
18535;letara;;Culinary;;Semarang Gallery;Semarang
18536;ryuuzaburou;;Culinary;;Indonesia Kaya Park;Semarang
18537;stricklen;;History;;Pantai Depok Jogja;Jogja
18538;veolia;;Nature;;Waduk Jatibarang;Semarang
18539;schildgen;;Nature;;Pantai Nglambor;Jogja
18540;dontarrius;;Tourist Attraction;;Pantai Cipta;Semarang
18541;honya;;Culinary;;Pantai Baruna;Semarang
18542;jonrobert;;Culture;;Monumen Palagan Ambarawa;Semarang
18543;havana;;Tourist Attraction;;De Mata Museum Jogja;Jogja
18544;arlonda;;Culinary;;Wisata Mangrove Tapak;Semarang
18545;lilyona;;Tourist Attraction;;Museum Kereta Ambarawa;Semarang
18546;brenten;;Culture;;Pantai Jogan;Jogja
18547;mirkka;;Culture;;Galaxy Waterpark Jogja;Jogja
18548;blaiden;;History;;Kampoeng Rawa;Semarang
18549;kesiah;;Tourist Attraction;;Kawasan Malioboro;Jogja
18550;ryus;;Nature;;Pantai Wediombo;Jogja
18551;deztiney;;History;;Kota Lama Semarang;Semarang
18552;fondura;;Tourist Attraction;;Alun-alun Utara Keraton Yogyakarta;Jogja
18553;ezren;;Nature;;Pantai Sundak;Jogja
18554;mccollumjr;;History;;Bendung Lepen;Jogja
18555;jamyl;;Culture;;Sindu Kusuma Edupark (SKE);Jogja
18556;carlan;;Tourist Attraction;;Lawang Sewu;Semarang
18557;inderjeet;;Culinary;;Galaxy Waterpark Jogja;Jogja
18558;naliya;;Nature;;Taman Srigunting;Semarang
18559;jaceyon;;Nature;;Pintoe Langit Dahromo;Jogja
18560;kenedy;;Tourist Attraction;;Brown Canyon;Semarang
18561;jauna;;Culinary;;Kauman Pakualaman Yogyakarta;Jogja
18562;rocelyn;;History;;Semarang Gallery;Semarang
18563;ajourney;;Culinary;;Kampung Pelangi;Semarang
18564;rachna;;Tourist Attraction;;Puncak Segoro;Jogja
