Event_Id,Event_Name,Description,Category,City,Price,Rating,Pelaksanaan,Regist
558,Photography for Professionals,"Professional photographers can capture images of supporters at fundraisers, volunteers on a workday, or people whom the organization serves. These photographs can be used in promotional materials, for presentations, or on organization websites.",Strengthening_Communities,GUNUNG KIDUL,421000,3,1/4/2023,12/3/2023
559,TECH & WEBSITE DESIGN VOLUNTEER OPPORTUNITIES,"CHOOSE FROM 1 OR BOTH: Computers/Technical support - Windows desktop support and system administration, networking, software updating and configuration, & office equipment troubleshooting Website Design & development - website editing, HTML and database programming, site management & promotion",Strengthening_Communities,MAGELANG,374000,4,2/22/2023,2/2/2023
560,Technology Expert Advice for Professionals,"A well-designed technology plan helps an organization increase its efficiency in daily operations. Yet, many nonprofits and social enterprises face significant challenges in determining what technology services, applications, and infrastructure to put in place",Strengthening_Communities,KUTAI KARTANEGARA,236000,3,3/3/2023,11/2/2023
561,Human Resources Strategy for Professionals,A human resources strategy assesses an organization's human resources in order to provide recommendations to streamline operations and increase staff capacity.,Strengthening_Communities,LEBONG,802000,2,2/23/2023,3/2/2023
562,Event Planning,"Volunteers needed to work as a team, planning events for nonprofit organization.",Strengthening_Communities,KUANTAN SINGINGI,572000,3,3/23/2023,3/3/2023
563,JASA Nutrition Workshop Volunteers,Help JASA clients learn how to make healthier choices!,Health,BANGKALAN,248000,1,8/26/2023,6/8/2023
564,Arts Seminar Leaders for High School Program,"W!se is seeking volunteers to lead seminars for the w!se Institute at the High School for Economics and Finance in downtown Manhattan. Seminars are held every Wednesday from 1:24 to 2:24 for eight weeks. The first module of seminars would start Wednesday, September 21.",Education,SUBULUSSALAM,147000,3,4/24/2023,4/4/2023
565,Greenhouse/Greening,Maintain the greenhouse Work with residents one-one or in small groups and plants.,Environment,BURU SELATAN,798000,5,3/29/2023,9/3/2023
566,Teach Adults and Kids how to Ride Bikes!,"Change a community! Give the gift of self confidence, independence, health, and a smaller carbon footprint! Volunteer for Bike New York!",Education,TASIKMALAYA,604000,4,11/16/2022,10/27/2022
567,Volunteer at School's Out for Summer Event-Queens,"This volunteer event will be held in Bayswater Park, Queens, on June 25th. 20 volunteers are needed to assist with crafts, games, face painting and popcorn making.",Strengthening_Communities,DAIRI,423000,5,5/1/2023,12/16/2022
568,Healthy Communities- Get Active Day,Come join the Friends of Van Cortlandt Park for a day full of fun activities sure to get you outside and and moving.,Strengthening_Communities,LHOKSEUMAWE,973000,1,8/20/2023,7/31/2023
569,Teach Adults and Kids how to Ride Bikes!,"Change a community! Give the gift of self confidence, independence, health, and a smaller carbon footprint! Volunteer for Bike New York!",Health,JAKARTA SELATAN,354000,2,6/12/2022,11/16/2022
570,Help New York Cares with Hurricane Irene Clean-Up,Volunteer with New York Cares to clean-up after Hurricane Irene,Emergency_preparedness,BANYUMAS,844000,2,9/21/2023,1/9/2023
571,Dispatcher Trainee (Volunteer),The primary role of the volunteer dispatcher is to process emergency calls for help efficiently and smoothly. A dispatcher required to take information from a caller regarding a medical emergency,Emergency_preparedness,BANTUL,590000,4,3/6/2023,5/14/2023
572,Fight global hunger and support women farmers - Join the Oxfam Action Corps in NYC!,"The Oxfam Action Corps is a group of dedicated volunteers that raise awareness by holding events and reaching out to people in our neighborhoods, town events, rock concerts â€“ and, most importantly, in the halls of Congress. Sign up by February 14: http://www.oxfamactioncorps.org",Strengthening_Communities,SERUYAN,507000,3,3/18/2023,2/26/2023
573,Tutors Needed in Harlem!,Academic tutors needed for one-on-one tutoring sessions on Tuesday and Thursday afternoons.,Education,LAMANDAU,114000,5,2/28/2023,8/2/2023
574,Community Health Advocates Helpline Volunteer,"Help make health care reform work! We assist NY consumers with questions or problems with their health insurance get the answers and help they need. We are seeking health care advocates to work on the helpline during business hours. Experience not necessary, but passion is a must!",Health,KEDIRI,438000,2,2/15/2023,1/26/2023
575,Homeless Outreach Population Estimate,Lenox Hill Neighborhood House is a leading social and educational services organization on Manhattan's Upper East Side. We are seeking volunteers for the annual Homeless Outreach Population Estimate (HOPE) sponsored by the NYC Department of Homeless Services on January 31 from10:30pm-4:00am.,Health,BAUBAU,164000,2,8/5/2023,4/18/2023
576,Advanced ESL classes (Women),With four levels of Women's ESL classes running at the AAANY we are looking for a dedicated ESL Volunteer to help us strengthen our upper level Advanced Course.,Helping_Neighbors_in_Need,MUSI BANYUASIN,291000,4,7/28/2023,8/7/2023
577,Client Care Services Volunteer,"The Client Care Services Volunteer would be assigned to the New York City Family Justice Center, Queens (QFJC). Flexible schedule (no less than 4 hours per week)",Helping_Neighbors_in_Need,BOLAANG MONGONDOW SELATAN,305000,5,9/3/2023,2/17/2023
578,Office Volunteer,"The Leukemia & Lymphoma Society is seeking energetic, personable, and detail-oriented volunteers to assist the Operations Department.",Strengthening_Communities,DHARMASRAYA,502000,1,11/17/2022,10/28/2022
579,Monitor recycling at Astoria Street Fair,"Interested in experiencing the smells, sounds, and sights of the Astoria Broadway Street Fair while still serving your community, your city, and the environment? Then sign up to volunteer with us on Sunday, September 25!",Environment,LEMBATA,952000,3,10/15/2023,9/25/2023
580,Community Preparedness Day,Are you and your family prepared for an emergency? Join the Red Cross' Centennial Circle for a free Ready NY presentation and receive a FREE Go Bag! Presentations last for 45 minutes and will be held in English and Spanish.,Emergency_preparedness,GUNUNG KIDUL,755000,1,1/15/2023,12/26/2022
581,"22nd Annual Latino College - March 17, 2012 - New York University",The Latino College Expo is a college fair which takes place in the spring. The organizers of the Latino College Expo are looking for volunteers to help with the pre-Expo activities which include recruiting colleges and high schools.,Education,MAGELANG,916000,1,11/16/2022,10/27/2022
582,Business Plan Writer,We are currently restructuring our non-profit organization and looking for someone who has experience in writning business plans and knowledge of the non-profit sector. Having an interest in sports and development is a huge plus!,Strengthening_Communities,KUTAI KARTANEGARA,651000,2,12/27/2022,7/12/2022
583,Senior Citizen Friendly Visitor,Help decrease social isolation within the senior citizen population by visiting with a senior friend once a week for about an hour.,Helping_Neighbors_in_Need,LEBONG,443000,2,2/2/2023,1/13/2023
584,End of Season Celebration,Enjoy a taste of Van Cortandt Garden,Strengthening_Communities,KUANTAN SINGINGI,456000,4,9/21/2023,1/9/2023
585,Press List for Professionals,A press list is a list of media outlets and contacts that an organization wants to target on an ongoing basis or a list designed for a specific news announcement. This is a list of key reporters and publications that are relevant to an organization and the types of news it wishes to publicize.,Strengthening_Communities,BANGKALAN,161000,2,4/5/2023,4/14/2023
586,5th Avenue Family Festival,"Public carnival in Park Slope for families with games, crafts, and activities.",Strengthening_Communities,SUBULUSSALAM,726000,4,3/2/2023,1/14/2023
587,Community Leader,We are seeking a new Coalition Leader to co-lead the Coalition as we enter into the next phase of our project and continue to expand. A job description can be found below. Please contact us envisionwilliamsburg@wiggiomail.com if you're interested and meet the criteria identified below.,Strengthening_Communities,BURU SELATAN,265000,5,9/3/2023,2/17/2023
588,Fundraising and Event Volunteers Needed,Do you want to make a difference against human trafficking? Do you want to see some of the ins and outs of putting together a very large fundraising event? Read on.,Strengthening_Communities,TASIKMALAYA,313000,3,3/23/2023,3/3/2023
589,Grant Writer,"Looking to attain a professional grant writer to assist with fundraising for athletic, educational, professional and life skill development organization.",Strengthening_Communities,DAIRI,287000,4,9/2/2023,1/20/2023
590,Help Clean Up after Hurricane Irene in Far Rockaway,Help clean up tree limbs that came down during Hurricane Irene.,Emergency_preparedness,LHOKSEUMAWE,571000,4,3/23/2023,3/3/2023
591,Arts Volunteer Opportunity,"Arts management, creative writing and fine art.",Strengthening_Communities,JAKARTA SELATAN,873000,3,8/8/2023,7/19/2023
592,EmblemHealth Bronx Open,NYJTL is the designated promoter and beneficiary of this professsional tennis tournament held in Crotona Park in the Bronx.,Strengthening_Communities,BANYUMAS,848000,3,5/23/2023,3/5/2023
593,Salesforce Database Customization for Professionals,"Databases are necessary to manage and analyze large amounts of data and maintain relationships amongst different kinds of data (eg. a parent and his/her children, a building and its tenants).",Strengthening_Communities,BANTUL,982000,2,6/17/2023,5/28/2023
594,Become a Tutor for Boys Hope Girls Hope New York!,"Tutors are the backbone of our academic enrichment program, we are currently looking for tutors for many subjects (math, science, English, history, language, SAT Prep, religion).",Education,SERUYAN,146000,4,6/20/2023,5/31/2023
595,MS Word Tutor,Tutor Staff in using basic functions of MS Word,Helping_Neighbors_in_Need,LAMANDAU,537000,5,5/14/2023,4/24/2023
596,TimeBanksNYC June Event Schedule,Join us for our June events!,Helping_Neighbors_in_Need,KEDIRI,542000,4,4/30/2023,10/4/2023
597,Driver and Delivery volunteers,Paws of Hope Foundation seeks New York State licensed drivers with truck or van or access to truck or van for petfood bank.,Helping_Neighbors_in_Need,BAUBAU,379000,2,1/15/2023,12/26/2022
598,Queens Fall Harvest Festival-volunteers Needed!`,"Volunteer at the Fall Harvest Festival in Highland Park, Queens.",Strengthening_Communities,MUSI BANYUASIN,676000,1,4/26/2023,6/4/2023
599,Give the Gift of Bicycling!,Become a Bike New York volunteer and teach adults and kids how to ride bicycles!,Education,BOLAANG MONGONDOW SELATAN,306000,1,10/15/2023,9/25/2023
600,Girl Scout Series - East Harlem Site 2,"We are New York Cityâ€™s largest girls-only youth and leadership development program where girls learn to lead with courage, confidence and character to make their communities and the world a better place.",Education,DHARMASRAYA,517000,3,12/7/2023,6/22/2023
601,Bronx One on One Mentoring Program (BOOM),Bronx One on One Mentoring (BOOM) seeks to make a difference in the life of a child by providing amazing mentors who can serve as positive role models and guides in their lives.,Education,LEMBATA,743000,1,10/12/2022,11/20/2022
602,"NYAWC Spring Volunteer Information Forum, come learn about volunteering with NYAWC, (Refreshments)",The NYAWC Volunteer Council proudly presents: Spring Volunteer Information Forum. - Hear first-hand from current volunteers about volunteer activities - Mingle and chat with like-minded people - Refreshments provided,Strengthening_Communities,MAMBERAMO TENGAH,430000,4,1/26/2023,6/1/2023
603,Clerical Volunteer Support,"Assist in filing, mailings, and various clerical duties",Strengthening_Communities,ACEH TENGGARA,758000,1,4/22/2023,2/4/2023
604,Queens Green Teens opportunity,"NYC Parks is looking for teenagers or teen programs who are interested in cleaning up a local parkland by removing debris, collecting recyclables and taking care of greenery.",Environment,MUARA ENIM,931000,2,3/13/2023,2/21/2023
605,Business Plan Review for Professionals,"A business plan is a document that helps you communicate your goals and the plan for how you're going to accomplish them to external stakeholders, such as potential investors, funders, advisers and Board members.",Strengthening_Communities,SINTANG,692000,4,5/11/2022,10/16/2022
606,WorldofMoney.org's Youth Amazing Race,"From the Cloisters to Wall Street, WoM youth teams will receive clues, then dash to each business, historical landmark, cultural institution or financial institution where they will perform tasks.",Education,KARANG ASEM,187000,1,8/10/2023,9/18/2023
607,Nutrition Educator for Shape Up New York!,"In addition to our fitness classes, which provide many health benefits, we are expanding our nutrition education programs. We are looking for volunteers to provide nutritional education/counseling to our constituents so that they can reach the levels of health and well-being that they strive for.",Health,PARIGI MOUTONG,481000,1,4/25/2023,5/4/2023
608,Special Projects Manager,Big Apple Greeter is currently seeking a Special Projects Manager to work with the Executive Director and the Founder. This is an executive-level experience for the right individual interested in working in the non-profit world.,Strengthening_Communities,TOJO UNA-UNA,660000,3,9/16/2023,8/27/2023
609,Press Release for Professionals,A press release is a written communication directed at members of the media containing information about something newsworthy an organization is doing. A press release announces this information in an exciting and compelling way to encourage media outlets to pick up the story.,Strengthening_Communities,SALATIGA,605000,4,1/23/2023,3/1/2023
610,Creative Young Thinkers Wanted!,A photo and idea collection drive that will help you help us resolve the key children's issue that you think needs to be fixed.,Strengthening_Communities,BREBES,216000,1,7/3/2023,2/15/2023
611,Volunteer Spanish Tutor,"Turtle Bay Music School seeks a volunteer to tutor staff members in basic conversational Spanish for 1-2 hours per week. Must be a fluent Spanish speaker, preferably with some teaching experience. Interest and enthusiasm for music and community are a plus.",Helping_Neighbors_in_Need,TANAH DATAR,161000,4,4/27/2023,7/4/2023
612,Interpreters and Lawyers Needed to Help the NYC Haitian Community,"On Saturday, June 11, 2011, the Mayorâ€™s Office of Immigrant Affairs together with the City University of New York's Citizenship Now! and the Legal Aid Society is hosting a service event to help eligible Haitian nationals apply for Temporary Protected Status (TPS) or their extension for TPS.",Helping_Neighbors_in_Need,TEGAL,407000,5,5/29/2023,9/5/2023
613,Available on Tuesday evenings? Tutor with MASA!,"MASA-Mexed Inc. is seeking dedicated volunteers to provide tutoring services to elementary- and middle-school students at its South Bronx community center, particularly on Tuesday evenings.",Education,MERANGIN,661000,5,8/9/2023,8/19/2023
614,Fall Forest Restoration Volunteer Kickoff,Volunteers needed to help remove invasive plants and plant native trees and shrubs at various locations in Van Cortlandt Park.,Environment,MAJALENGKA,964000,4,7/23/2023,3/7/2023
615,Itâ€™s My Park! Day at the Friends Compost Site/Garden,"Come out and help us plant our garden, learn about what we are growing and turn and sift our compost bins.",Strengthening_Communities,ROTE NDAO,851000,5,4/15/2023,3/26/2023
616,Merchandise Design for Professionals,"Merchandise design helps an organization create professional designs for t-shirts, pins, hats or giveaways that include an organization's logo or a logo created for a special event.",Strengthening_Communities,BERAU,267000,5,10/11/2022,10/21/2022
617,Become a Mentor Today!,Looking for a way to give back and change a life? Become a Mentor today! Send one weekly email on an interesting topic that iMentor provides See your mentee once a month for two hours at an iMentor organized group event. Click this posting to learn more!,Education,TORAJA UTARA,368000,2,9/19/2023,8/30/2023
618,Fiesta! Volunteers,"We are looking for volunteers to help us execute a Cinco de Mayo celebration, supporting Global Workers programs and services",Strengthening_Communities,MANOKWARI SELATAN,168000,1,10/16/2023,9/26/2023
619,Row New York Afterschool Volunteer Tutor for High School,"Volunteer your time to work alongside an all-girls, high school rowing team, Helping_Neighbors_in_Need them succeed in academics during after-school time.",Education,DEIYAI,466000,1,11/19/2022,10/30/2022
620,Event Planning Volunteer (Red Cross Clubs),"American Red Cross Clubs are student groups at high schools and colleges in the Greater New York region. Clubs plan their own service and fundraising projects, but also participate in all-club activities planned by student leaders and Chapter staff.",Education,MAMBERAMO RAYA,997000,4,5/25/2023,5/5/2023
621,Fundraising Coordinator,The Fundraising Coordinator will design and coordinate fundraising activities.,Strengthening_Communities,LUWU TIMUR,296000,1,10/20/2023,9/30/2023
622,Clothing Drive for Returning Veterans,Memorial Day Celebration Kicks-Off Clothing Drive for Veterans Seeking Employment,Strengthening_Communities,HALMAHERA TENGAH,874000,4,3/28/2023,8/3/2023
623,Homework Helpers and Tutors for Kids Grades K-1!!,East Harlem Scholars Academy is looking for homework helpers and tutors for our brilliant kindergarten and first grade students!,Education,SOLOK SELATAN,466000,5,1/13/2023,12/24/2022
624,Mariners' Response to 9-11: Exhibit Aboard the LILAC,"PortSide NewYork is sponsoring a multimedia exhibit on the Marine response to 9-11, shown aboard the LILAC at Pier 25 in Hudson River Park during Sep. and Oct. Volunteers are needed to extend the hours the exhibit is open to the public.",Strengthening_Communities,BANJAR,292000,5,10/12/2022,11/20/2022
625,Looking for a Special Opportunity to Make a Real Impact?,Pajama Program is currently seeking an individual with experience in: - Fundraising events - Identifying and cultivating long-term supporters and major gift donors who are aligned with Pajama Program's mission,Helping_Neighbors_in_Need,GORONTALO,727000,1,9/13/2023,8/24/2023
626,Help the GreenTeam at Advetures NYC!,On June 25th the NYC Parks will be hosting Adventures NYC and the GreenTeam will be there keeping it green. Please sign up and help out with this fun and environmentally friendly opportunity.,Environment,ACEH BESAR,413000,2,12/15/2022,11/25/2022
627,Foster Care Recruitment Celebration Event on May 21th,"There are 16,000 children actively in foster care and only 12,000 foster parents. We are Helping_Neighbors_in_Need to try to increase homes for foster children. The Month of May is foster care month. so we will be discussing how foster care youth need support services and other issues that need to be addressed.",Strengthening_Communities,SINJAI,125000,2,1/5/2023,11/4/2023
628,Bronx: Water Aerobics Instructor For Shape Up NYC at St. Mary's recreation center,"NYC Parks and Recreation seeks your participation to enrich our recreation facilities! Shape Up New York is a free fitness program for all ages and is looking for additional instructors at St. Maryâ€™s Recreation Center (St. Annâ€™s Avenue at East 145th street, Bronx, NY 10455)",Health,BONE,820000,4,5/19/2023,4/29/2023
629,Young Professionals Committee 2nd Annual Summer Benefit,Several volunteers are needed for an upcoming cocktail party benefiting the Children's Museum of the Arts.,Strengthening_Communities,BOALEMO,191000,3,4/4/2023,3/15/2023
630,Driver,Services for the UnderServed (SUS) is currently seeking volunteers interested in becoming an on-demand Driver. Volunteers are needed occasionally to drive staff and other individuals to program sites located throughout New York City.,Helping_Neighbors_in_Need,BELU,177000,2,10/19/2023,9/29/2023
631,Tutors Needed!!!!,"Tutors are needed for our youth program Union East After 3. Subjects include math, science, english, spanish, and history.",Education,BOJONEGORO,967000,4,6/10/2023,9/16/2023
632,Painting Instructor for JASA's HES Senior Center,Help our seniors express themselves through painting!,Strengthening_Communities,B A T A M,222000,2,1/26/2023,6/1/2023
633,Networking Workshop Volunteer,Help Met Council clients practice their networking skills.,Helping_Neighbors_in_Need,SOLOK,162000,2,9/6/2023,5/20/2023
634,Help Desk Intern,We are in need of a Help Desk Intern to help our engineers solve the issues of our end users in a more timely fashion.,Strengthening_Communities,BARITO TIMUR,716000,4,4/18/2023,3/29/2023
635,Director of Public Relations,The director of public relations is the person who represents and is responsible for educating and promoting awareness of our agency and it services to the community.,Strengthening_Communities,SELUMA,490000,1,2/28/2023,8/2/2023
636,Saturday Garden Volunteer Program,"An on-going, every other Saturday volunteer opportunity running from April 9th to November 5th. This is an open volunteer opportunity which means youâ€™re welcome to join us once or twice, or every time!",Strengthening_Communities,NGAWI,281000,3,1/7/2023,11/6/2023
637,Volunteer Front Desk Assistant,Serve as the first point of contact for the Connect-to-Care program.,Strengthening_Communities,PEMATANG SIANTAR,258000,3,11/11/2022,10/22/2022
638,Volunteer at Queens Farm,"Assist farmers with weeding, mulching, planting, and harvesting in our two acre vegetable production.",Health,JAYAPURA,806000,3,6/26/2023,6/6/2023
639,Paint alongside Publicolor's students!,Publicolor engages underserved students in their education and to catalyze change by empowering them and other residents of inner city communities to transform their environments through the power of color and collaboration.,Strengthening_Communities,CIREBON,620000,1,7/22/2023,2/7/2023
640,Have A Penchant For All Things Vintage? Volunteer with a Thriftshop --55+ Only,"Sales Associate, Sorting Clothing, Inventory",Strengthening_Communities,BANDUNG BARAT,942000,3,2/25/2023,5/2/2023
641,Event phone bank representative,"The representative will phone outside organizations to promote awareness of upcoming events and seek out participation from local businesses, community based organizations and individuals.",Helping_Neighbors_in_Need,SUMBA TIMUR,474000,2,8/10/2023,9/18/2023
642,NYC Jingle Bell Run/Walk for Arthritis,Come Jingle With Us! Volunteer at the NYC 5k Jingle Bell Run/Walk on December 4th to help in the fight against arthritis.,Helping_Neighbors_in_Need,GAYO LUES,204000,4,10/16/2023,9/26/2023
643,Homework Helpers,Has math always come easily to you? Do you know what prepositions and adjectives are? Are you an expert on ecosystems? Well . . . have you ever considered sharing your knowledge by becoming a tutor for children in need?,Education,BALANGAN,203000,3,10/5/2023,4/20/2023
644,Rise Up Stay Put Home Rescue Fair!!,"(CNYCN) and its partners are now organizing 2011 Rise Up & Stay Put! Saturday, April 23 at York College in Queens, and a future date and location in Brooklyn this summer.",Helping_Neighbors_in_Need,DELI SERDANG,850000,5,4/20/2023,3/31/2023
645,JASA Volunteer Exercise Teachers at H.E.S. and Mill Basin Senior Centers,We are in need of volunteer exercise teachers to instruct our members at our H.E.S. and Mill Basin Senior Centers.,Health,BIAK NUMFOR,425000,4,7/19/2023,6/29/2023
646,Winter Jam 2011,"City of New York Department of Parks & Recreation Annual Winter Festival featuring Cross Country Skiing, Snowboarding, and Snowshoeing!",Strengthening_Communities,SORONG,456000,1,3/17/2023,2/25/2023
647,Trevor Lifeline Counselors,"The Trevor Lifeline, 866.4.U.TREVOR (866.488.7386), is the only nationwide, around-the-clock crisis and suicide prevention lifeline for lesbian, gay, bisexual, transgender and questioning (LGBTQ) youth.",Helping_Neighbors_in_Need,SIAU TAGULANDANG BIARO,230000,5,10/15/2023,9/25/2023
648,Spring Volunteer Kickoff,Projects throughout the Park will include tree plantings and invasive plant removal.,Strengthening_Communities,KAPUAS HULU,876000,3,4/25/2023,5/4/2023
649,Data Entry Assistance,"The Police Athletic League seeks volunteers to imput survey data on Wednesday, May 18 from 10:00 am to 12:00 pm in Manhattan!",Strengthening_Communities,SUMENEP,244000,3,3/11/2022,10/14/2022
650,Giving At the Soup Kitchen Can be Fun - 55+ Only,Early morning and overnight volunteers needed at a homeless shelter.,Helping_Neighbors_in_Need,KONAWE SELATAN,857000,1,12/5/2023,4/22/2023
651,Be a Climb to the Top Volunteer!,"Climb to the Top is a unique stair climbing event hosted by the National MS Society, NYC-SNY Chapter that will take place n Sunday, February 27, 2011 as 1,000 participants will climb 66 flights of stairs to help create a world free of MS.",Health,KEPULAUAN YAPEN,640000,2,6/14/2023,5/25/2023
652,Special Events Volunteer,"Need two enthusiastic volunteers to assist with guest check-in at cocktail event on September 14, 2011.",Health,SUKOHARJO,566000,2,12/20/2022,11/30/2022
653,Volunteers Needed for Volunteer Reception Center Drill,"World Cares Center is seeking up to 20 volunteers to participate in an emergency management drill on Wednesday, February 2, 2011.",Emergency_preparedness,MANGGARAI TIMUR,494000,2,11/28/2022,8/11/2022
654,Volunteer as a Public Benefit Counselor (ACES) - 55+ Only,"Help Families and Individuals Get Back on Their Feet The Advocacy, Counseling and Entitlement Services (ACES) Project of the Community Service Society is seeking individuals age 55+ to serve as volunteer public benefit counselors dedicated to Helping_Neighbors_in_Need financially disadvantaged people.",Emergency_preparedness,TIMOR TENGAH SELATAN,613000,4,7/30/2023,10/7/2023
655,Director of Development,The director of development will provide developmental guidance and support to the senior management team of the agency.,Strengthening_Communities,SAWAH LUNTO,668000,1,6/15/2023,5/26/2023
656,JASA Home Delivered Meals survey volunteer,Help with the implementation of JASA's Home Delivered Meals survey,Helping_Neighbors_in_Need,TANJUNG PINANG,891000,1,1/19/2023,12/30/2022
657,Central Park Zoo with Harlem Dowling 125th!,"Come ring in Spring with a trip to the Central Park Zoo with the kids of Harlem Dowling 125th! We will meet at the Center at 11:00 AM, for a quick lunch, before heading down to the zoo. We will return to the Center for drop-off at 3 PM. Hope you can join us! 11:00 AM",Strengthening_Communities,PROBOLINGGO,596000,4,9/5/2023,4/19/2023
658,Mentor,"We are looking for dedicated and enthusiastic volunteer mentors for adults with intellectual disabilities (such as autism, Down syndrome). Our programs and services are designed to nurture independence and confidence.",Helping_Neighbors_in_Need,TOBA SAMOSIR,179000,1,12/21/2022,1/12/2022
659,Grant Writer,ACTS Community Development is seeking volunteer/intern to research and write grants.,Strengthening_Communities,PAMEKASAN,611000,3,4/9/2023,8/15/2023
660,Gain Valuable Counseling Experience--Volunteer on Samaritans 24-Hour Crisis Hotline,Gain experience you can't get anywhere else as you help people who are experiencing some form of personal crisis--from a bad day to a broken heart to a major loss or depressive illness.,Helping_Neighbors_in_Need,MATARAM,125000,2,10/25/2023,5/10/2023
661,Chinese Translator,Volunteer needed to translate written materials from English into Chinese.,Helping_Neighbors_in_Need,PESAWARAN,649000,3,11/18/2022,10/29/2022
662,Clothing Donation Day Volunteers Needed!,"Help out at this month's Clothing Donation Day. We will be meeting and greeting clothing donors, providing tax receipts, and sorting donations to select only the best for Dress for Success clients. These events fill up quickly, so register soon! 10:45 a.m. - 3:00 p.m.",Helping_Neighbors_in_Need,MUSI RAWAS UTARA,920000,4,2/16/2023,1/27/2023
663,Million Trees NYC Community Tree Giveaway,Due to popular demand the Friends are pleased to offer community members FREE trees to plant on private property.,Strengthening_Communities,KAIMANA,801000,3,1/15/2023,12/26/2022
664,Volunteers Needed for Family Event,"Volunteers are needed for Cool Culture's Catch the Cool family event on Saturday, June 19, 2011 that will take place at the Queens Museum of Art in Flushing Meadows Corona Park. The event will be an opportunity for Cool Culture families to take part in museum tours, storytelling and art making.",Strengthening_Communities,TANGERANG,944000,4,3/3/2023,11/2/2023
665,9/11 Day of Service at the JCC in Manhattan,"Please join the JCC staff, members, and neighbors on the tenth anniversary of the tragedies of September 11. Organized community service activities will take place in and outside of our building in remembrance of the events of 9/11. Choose your project on the morning of the event.",Strengthening_Communities,MUKOMUKO,540000,3,3/14/2023,2/22/2023
666,Girl Scout Series - Bronx,"We are New York Cityâ€™s largest girls-only youth and leadership development program where girls learn to lead with courage, confidence and character to make their communities and the world a better place.",Strengthening_Communities,TULANG BAWANG BARAT,644000,5,2/28/2023,8/2/2023
667,Tutor with The Fresh Air Fund,Become at tutor with The Fresh Air Fund and change a child's life forever!,Education,MAMASA,225000,2,12/18/2022,11/28/2022
668,Career Counselor,Volunteers help our clients by reviewing and editing rÃ©sumÃ©s/coverletters and giving interview tips to a woman in need. They also meet with clients to perform mock interviews and informational interviews in order to give them a chance to practice and improve their communication skills.,Helping_Neighbors_in_Need,REJANG LEBONG,996000,3,5/24/2023,4/5/2023
669,Family Liason Program at New York Methodist Hospital,"A team of mature adults staff our desk in front of the surgical suites. Providing information, connecting families and physicians post surgically and guiding families to the resources they need is the focus of this volunteer experience.",Health,PADANG,726000,3,10/10/2023,9/20/2023
670,Case Management Intern,"In 2010, POTSâ€™ Case Managers helped close to 1,100 people including 315 families with 300+ children identify barriers to stability and take steps to address them. 369 individuals were provided information and referrals to link with detox, educational and employment programs, shelter.",Helping_Neighbors_in_Need,NAGAN RAYA,108000,2,4/6/2023,5/15/2023
671,TimeBanksNYC's 2011 in 2011 Membership Drive,Join our membership campaign to become the largest timebank in the United States!,Helping_Neighbors_in_Need,PENAJAM PASER UTARA,369000,5,4/22/2023,2/4/2023
672,Coffee & Conversation: English Practice for English Learners,Help immigrants and new Americans practice their English through some Coffee & Conversation!,Helping_Neighbors_in_Need,BANJAR BARU,184000,4,2/20/2023,1/31/2023
673,School Year Internship: Fall 2011 Development Intern,"Fall internships run from September-December and require 12-16 in-office hours per week with occasional Saturday events. Interns report directly to development staff, assisting with key aspects of funder research, proposal drafting and packaging, outreach, and communications.",Education,MAHAKAM HULU,434000,1,10/8/2023,7/21/2023
674,Public Benefits Outreach Opportunity,"The New York Legal Assistance (NYLAG), a non-profit law firm based in New York City, is recruiting volunteers for its Public Benefits project.",Education,KARANGANYAR,643000,4,1/25/2023,5/1/2023
675,Earth Day Volunteers needed-Queens,"Far Rockaway Beach, Queens. Volunteers needed for crafts, games and face painting. The event takes place on April 30th.",Strengthening_Communities,PALU,276000,5,3/24/2023,4/3/2023
676,Volunteer Recruitment,"Recruit, supervise, and communicate with volunteers and interns in our office and all over the world.",Strengthening_Communities,BADUNG,499000,4,9/15/2023,8/26/2023
677,2011 World Science Festival Volunteers Needed!,"The World Science Festival, returning to New York City June 1-5, 2011 with a sweeping array of cutting-edge science programs designed to make the esoteric understandable and the familiar fascinating, is once again looking to assemble the best volunteer team in the business!",Strengthening_Communities,PEGUNUNGAN BINTANG,225000,1,4/22/2023,2/4/2023
678,Stop 'N' Swap,"Stop 'N' Swap reduces NYC's waste by finding new homes for unwanted, but usable items. Help sort, fold and display items to make this a fun free reuse experience for all.",Environment,KUDUS,800000,3,2/23/2023,3/2/2023
679,Pantry Packing Tuesday,Volunteers help with organizing pantry and pre-packing grocery bags and produce orders.,Helping_Neighbors_in_Need,TEMANGGUNG,582000,5,4/26/2023,6/4/2023
680,Computer Training,Volunteers needed to teach seniors basic computer skills.,Strengthening_Communities,SORONG,476000,3,8/26/2023,6/8/2023
681,Grant Research (Fundraising and Developement ),NYAWC is seeking a volunteer to help research grant opportunities. Our programs and services for abused women and their children are funded by a combination of public and private sources.,Helping_Neighbors_in_Need,TANAH BUMBU,416000,5,9/22/2023,2/9/2023
682,Tutors Needed: High School of Art and Design,Learning Leaders currently seeks tutors to help in all subject areas at High School of Art and Design. The High School of Art and Design is the only high school for the development of artists interested in the commercial arts. Studio classes are conducted as in a professional agency.,Education,MESUJI,168000,4,5/23/2023,3/5/2023
